Predicted Avtivity,UnixTime,LATITUDE,LONGITUDE,ALTITUDE,SPEED,HEADING,axis1,axis2,axis3,steps,lux,inclineOff,inclineStanding,inclineSitting,inclineLying,vm
Walking,1516394010,47.661479,-117.406271,563.391357,0.690462,120.62164,7,133,167,0,0,0,6,4,0,214
Walking,1516394020,47.661462,-117.406228,563.131165,1.395393,125.972616,6,63,70,1,0,0,9,1,0,95
Walking,1516394030,47.661424,-117.406151,561.811584,0.41908,246.903161,0,0,0,0,0,0,10,0,0,0
Walking,1516394040,47.661414,-117.406186,562.154663,0.743717,256.565037,0,0,0,0,0,0,10,0,0,0
Walking,1516394050,47.66141,-117.406215,563.997681,2.013376,116.764089,0,0,0,0,0,0,10,0,0,0
Walking,1516394060,47.661378,-117.406121,564.887024,3.889947,57.192949,34,234,115,1,0,0,7,3,0,263
Walking,1516394070,47.661418,-117.406028,564.886597,4.281018,340.918384,7,73,27,0,0,0,10,0,0,79
Walking,1516394080,47.661443,-117.406041,565.693237,0.535181,217.84209,0,22,35,0,0,0,10,0,0,42
Walking,1516394090,47.661414,-117.406075,566.259338,0.877236,210.467637,1,48,47,1,0,0,10,0,0,68
Walking,1516394100,47.661351,-117.40613,566.699585,2.261894,182.973094,15,188,85,0,0,0,8,2,0,207
Walking,1516394110,47.661344,-117.40613,567.097839,1.211438,215.530712,19,134,116,1,0,0,8,2,0,179
Walking,1516394120,47.661287,-117.40619,567.018677,2.677881,353.17759,0,0,0,0,0,0,1,9,0,0
Walking,1516394130,47.661369,-117.406205,567.803406,0.188415,327.828203,0,47,0,0,0,0,9,1,0,47
Walking,1516394140,47.661431,-117.406262,567.477051,1.628671,19.779553,0,73,13,0,0,0,10,0,0,75
Walking,1516394150,47.66148,-117.406236,566.514648,0.24959,280.528237,0,65,31,0,0,0,10,0,0,73
Walking,1516394160,47.661491,-117.40633,566.399719,1.675662,299.963776,24,185,90,2,0,0,10,0,0,208
Walking,1516394170,47.661526,-117.406419,565.976929,0.496579,51.117595,14,132,149,1,0,0,10,0,0,200
Walking,1516394180,47.661549,-117.406376,566.062317,0.933226,256.06385,40,259,139,2,0,0,10,0,0,297
Walking,1516394190,47.661539,-117.40644,565.879333,0.839573,260.152375,26,182,113,2,0,0,10,0,0,216
Walking,1516394200,47.661533,-117.406488,565.973877,0.705445,127.523517,23,227,120,2,0,0,10,0,0,258
Walking,1516394210,47.661527,-117.406477,565.994263,0.666775,149.703652,26,148,99,1,0,0,10,0,0,180
Walking,1516394220,47.66146,-117.406418,566.046082,1.164535,49.288361,5,157,51,0,0,0,10,0,0,166
Walking,1516394230,47.661493,-117.406362,566.189087,0.296477,77.20641,10,183,124,0,0,0,10,0,0,222
Walking,1516394240,47.661495,-117.406345,566.17749,0.676566,322.119449,14,118,60,1,0,0,10,0,0,134
Walking,1516394250,47.661545,-117.406402,566.080811,1.059012,318.760068,0,56,14,0,0,0,10,0,0,58
Walking,1516394260,47.66155,-117.406409,566.169067,1.313854,5.2534,3,31,23,0,0,0,10,0,0,39
Walking,1516394270,47.661573,-117.406406,566.39801,1.037463,356.176772,41,381,105,2,0,0,10,0,0,398
Walking,1516394280,47.661601,-117.406409,566.583862,1.593847,153.43085,3,139,94,0,0,0,10,0,0,168
Walking,1516394290,47.661576,-117.406391,566.28595,1.315621,190.722877,5,135,77,0,0,0,10,0,0,156
Walking,1516394300,47.661538,-117.406402,566.253174,1.266698,91.406933,10,107,55,1,0,0,8,2,0,121
Walking,1516394310,47.661537,-117.406322,566.306152,1.232738,140.464843,0,134,98,0,0,0,10,0,0,167
Walking,1516394320,47.66148,-117.406253,566.255127,1.922251,205.083623,0,12,29,0,0,0,10,0,0,32
Walking,1516394330,47.661437,-117.406283,566.174744,2.22458,164.447775,23,301,117,1,0,0,10,0,0,324
Walking,1516394340,47.661413,-117.406273,566.185974,1.358523,105.06019,37,298,123,2,0,0,10,0,0,325
Walking,1516394350,47.6614,-117.406204,566.099731,0.850977,351.739138,38,342,219,3,0,0,10,0,0,408
Walking,1516394360,47.661423,-117.406209,566.123535,1.167607,318.885749,7,113,101,0,0,0,10,0,0,152
Walking,1516394370,47.661499,-117.406307,566.168274,1.336532,214.062419,15,50,25,1,0,0,10,0,0,58
Walking,1516394380,47.661453,-117.406353,566.216736,1.697569,280.299064,9,185,116,1,0,0,8,2,0,219
Walking,1516394390,47.66146,-117.406416,566.179138,0.476564,122.678332,19,179,128,1,0,0,10,0,0,221
Walking,1516394400,47.661444,-117.406379,566.168518,0.535227,174.22532,0,49,10,0,0,0,10,0,0,51
Walking,1516394410,47.661419,-117.406375,566.101746,0.81859,161.470966,6,0,10,0,0,0,10,0,0,12
Walking,1516394420,47.661357,-117.406344,566.160217,3.15983,88.128129,12,207,106,1,0,0,10,0,0,233
Walking,1516394430,47.661357,-117.406326,566.227539,0.728848,284.241308,16,99,90,1,0,0,9,1,0,135
Walking,1516394440,47.661372,-117.406411,566.187866,2.086459,13.167393,2,53,41,0,0,0,10,0,0,68
Walking,1516394450,47.661447,-117.406385,566.333496,1.093933,279.073275,0,97,82,0,0,0,10,0,0,128
Walking,1516394460,47.661454,-117.40645,566.262207,1.734803,311.949025,8,84,41,0,0,0,10,0,0,94
Walking,1516394470,47.661476,-117.406486,566.238281,1.949034,89.843149,23,83,118,2,0,0,9,1,0,147
Walking,1516394480,47.661476,-117.406393,566.353821,0.748688,321.953956,0,30,8,0,0,0,10,0,0,32
Walking,1516394490,47.661531,-117.406457,566.091858,2.501228,329.823358,3,58,90,0,0,0,10,0,0,108
Walking,1516394500,47.661533,-117.406459,566.171509,1.450417,44.601112,10,103,45,1,0,0,10,0,0,113
Walking,1516394510,47.661581,-117.406388,566.208374,0.718479,171.637245,2,66,66,0,0,0,9,1,0,94
Walking,1516394520,47.661466,-117.406363,566.174988,3.412127,248.504567,7,145,53,1,0,0,10,0,0,155
Walking,1516394530,47.661446,-117.406438,566.169067,4.076264,314.532633,10,78,52,0,0,0,10,0,0,95
Walking,1516394540,47.661499,-117.406519,566.183716,5.320441,307.369079,33,184,100,3,0,0,10,0,0,213
Walking,1516394550,47.661549,-117.406615,566.451111,3.204216,41.35266,139,249,182,6,0,0,10,0,0,339
Walking,1516394560,47.661642,-117.406494,567.886414,0.671023,271.379,47,258,137,3,0,0,10,0,0,296
Walking,1516394570,47.661644,-117.406627,570.053894,5.107326,113.529342,10,167,40,1,0,0,10,0,0,173
Walking,1516394580,47.661642,-117.406621,573.014038,3.221745,336.680654,0,0,0,0,0,0,10,0,0,0
Walking,1516394590,47.661726,-117.406674,577.06427,9.869599,80.801322,0,0,0,0,0,0,10,0,0,0
Walking,1516394600,47.661733,-117.406609,580.759155,1.4829,139.573837,5,76,25,0,0,0,10,0,0,81
Walking,1516394610,47.661697,-117.406564,581.736267,3.150167,82.539065,0,16,24,0,0,0,10,0,0,29
Walking,1516394620,47.661705,-117.406484,582.123718,1.136348,150.842306,0,0,0,0,0,0,10,0,0,0
Walking,1516394630,47.661647,-117.406436,583.192261,1.533827,171.464835,0,52,114,0,0,0,9,1,0,126
Walking,1516394640,47.661605,-117.406427,582.938538,2.058175,16.127452,0,0,0,0,0,0,10,0,0,0
Walking,1516394650,47.661674,-117.406397,584.125549,3.194431,34.33864,32,144,144,1,0,0,10,0,0,207
Walking,1516394660,47.661689,-117.406381,586.613953,5.942967,176.669967,50,270,192,2,0,0,9,1,0,336
Walking,1516394670,47.661658,-117.406378,588.398376,1.616112,193.805337,1,72,54,0,0,0,10,0,0,91
Walking,1516394680,47.661581,-117.406407,588.20697,0.816971,53.975084,65,344,119,3,0,0,10,0,0,370
Walking,1516394690,47.661584,-117.4064,587.853455,2.307013,272.141239,6,94,69,1,0,0,10,0,0,117
Walking,1516394700,47.661588,-117.406542,585.051208,1.566451,143.056311,0,42,0,0,0,0,10,0,0,42
Walking,1516394710,47.661554,-117.406505,582.842163,5.195083,42.015135,95,106,94,3,0,0,10,0,0,171
Walking,1516394720,47.661567,-117.406488,580.099854,1.612389,113.611066,10,112,95,2,0,0,10,0,0,148
Walking,1516394730,47.66156,-117.406466,578.092712,2.762407,183.750921,39,226,163,2,0,0,9,1,0,282
Walking,1516394740,47.661536,-117.406469,577.294617,1.888102,142.179356,0,31,3,0,0,0,10,0,0,32
Walking,1516394750,47.661493,-117.406419,576.580566,3.182665,4.899546,6,94,52,1,0,0,10,0,0,108
Walking,1516394760,47.661548,-117.406412,576.462524,1.605437,39.256061,0,155,83,0,0,0,10,0,0,176
Walking,1516394770,47.661566,-117.406391,575.574158,3.445395,233.70137,14,99,56,1,0,0,10,0,0,115
Walking,1516394780,47.661546,-117.40643,574.766846,1.247728,300.913785,54,309,129,4,0,0,10,0,0,340
Walking,1516394790,47.661563,-117.406472,574.752014,1.751431,60.321525,20,261,103,2,0,0,10,0,0,282
Walking,1516394800,47.661602,-117.406372,574.737488,2.77074,146.097458,64,170,72,4,0,0,10,0,0,196
Walking,1516394810,47.661533,-117.406303,574.335571,2.686536,343.947195,7,125,66,0,0,0,9,1,0,142
Walking,1516394820,47.661641,-117.406349,573.563965,1.549969,150.458877,4,120,28,1,0,0,10,0,0,124
Walking,1516394830,47.66157,-117.40629,573.754333,2.073571,148.561844,95,195,163,2,0,0,10,0,0,272
Walking,1516394840,47.661481,-117.406209,573.142578,0.9086,331.791904,15,30,58,1,0,0,10,0,0,67
Walking,1516394850,47.66159,-117.406296,571.58252,5.250963,191.844016,21,176,78,1,0,0,10,0,0,194
Walking,1516394860,47.661552,-117.406308,571.203186,3.135643,329.377184,18,126,128,3,0,0,10,0,0,181
Walking,1516394870,47.661586,-117.406338,570.360413,0.796133,134.028596,32,85,127,1,0,0,10,0,0,157
Walking,1516394880,47.661537,-117.406262,571.239807,0.687861,141.548325,0,3,0,0,0,0,10,0,0,3
Walking,1516394890,47.661418,-117.406122,572.84021,4.295477,344.109617,0,70,44,0,0,0,10,0,0,83
Walking,1516394900,47.661577,-117.406189,574.360291,2.764991,32.805002,4,83,0,1,0,0,10,0,0,84
Walking,1516394910,47.661626,-117.406143,574.217712,1.160822,162.614312,10,77,61,0,0,0,10,0,0,99
Walking,1516394920,47.661573,-117.406118,574.937988,2.098756,355.603545,60,224,154,2,0,0,10,0,0,279
Walking,1516394930,47.661595,-117.406121,575.279602,0.835082,46.490054,31,157,175,3,0,0,10,0,0,238
Walking,1516394940,47.661644,-117.406044,575.753479,1.219248,44.689634,15,158,40,2,0,0,10,0,0,164
Walking,1516394950,47.661679,-117.405993,575.651733,1.975329,180.428696,19,152,141,1,0,0,10,0,0,209
Walking,1516394960,47.661593,-117.405994,575.124084,1.505896,193.467285,22,81,143,1,0,0,10,0,0,166
Walking,1516394970,47.661485,-117.406033,574.014954,2.855764,99.150078,10,86,46,0,0,0,10,0,0,99
Walking,1516394980,47.661473,-117.405916,573.520081,2.905576,154.908814,116,307,105,7,0,0,10,0,0,345
Walking,1516394990,47.661422,-117.405881,573.781555,4.0913,113.403329,41,149,96,4,0,0,10,0,0,182
Walking,1516395000,47.661398,-117.405798,574.616699,0.735411,162.546612,70,261,132,3,0,0,10,0,0,301
Walking,1516395010,47.661374,-117.405787,574.713318,0.755631,2.695349,37,247,110,2,0,0,9,1,0,273
Walking,1516395020,47.661448,-117.405781,574.468567,1.495017,278.076435,58,271,127,4,0,0,10,0,0,305
Walking,1516395030,47.661463,-117.40594,572.195679,1.037325,175.016393,0,5,6,0,0,0,10,0,0,8
Walking,1516395040,47.661401,-117.405932,570.514587,1.861686,340.360918,31,332,127,2,0,0,10,0,0,357
Walking,1516395050,47.661486,-117.405976,568.903259,1.803874,326.053451,5,92,82,0,0,0,10,0,0,124
Walking,1516395060,47.661624,-117.406115,567.264893,11.711894,268.105802,44,175,177,3,0,0,9,1,0,253
Walking,1516395070,47.661621,-117.406272,565.19751,1.809778,64.127128,26,151,55,2,0,0,8,2,0,163
Walking,1516395080,47.661643,-117.406206,567.802124,1.327138,231.846092,0,0,0,0,0,0,10,0,0,0
Walking,1516395090,47.661579,-117.406325,564.82666,2.170861,254.970208,147,285,264,6,0,0,10,0,0,416
Walking,1516395100,47.661571,-117.406372,564.234619,3.031265,14.625676,30,212,166,2,0,0,8,2,0,271
Walking,1516395110,47.661635,-117.406347,565.535095,3.934427,150.471139,57,255,188,5,0,0,9,1,0,322
Walking,1516395120,47.66153,-117.40626,565.983521,3.157489,143.554837,44,301,155,2,0,0,10,0,0,342
Walking,1516395130,47.661496,-117.406222,565.654236,1.749283,324.209588,17,96,32,1,0,0,10,0,0,103
Walking,1516395140,47.661563,-117.406294,565.605103,3.055874,10.058613,41,236,162,2,0,0,10,0,0,290
Walking,1516395150,47.66164,-117.406274,566.799011,0.729216,184.354605,48,203,41,4,0,0,9,1,0,213
Walking,1516395160,47.661522,-117.406287,566.791565,1.856761,219.996414,47,298,83,2,0,0,10,0,0,313
Walking,1516395170,47.661489,-117.406329,567.111877,0.946766,307.876104,1,49,6,0,0,0,10,0,0,50
Walking,1516395180,47.661505,-117.406361,566.786438,4.592217,332.671985,16,213,118,0,0,0,10,0,0,245
Walking,1516395190,47.66162,-117.406449,566.174622,5.720943,213.406786,0,99,41,0,0,0,10,0,0,108
Walking,1516395200,47.661583,-117.406486,565.803711,2.460113,101.43749,49,361,155,2,0,0,10,0,0,396
Walking,1516395210,47.661578,-117.406452,565.617065,2.980873,133.002897,0,108,51,0,0,0,8,2,0,120
Walking,1516395220,47.661545,-117.4064,566.189148,2.41303,161.461776,0,0,0,0,0,0,10,0,0,0
Walking,1516395230,47.661393,-117.406324,585.20575,3.684731,11.60454,37,176,34,1,0,0,5,5,0,184
Walking,1516395240,47.661471,-117.4063,583.93396,0.599066,164.933694,148,238,141,6,0,0,10,0,0,314
Walking,1516395250,47.661384,-117.406265,583.044983,1.944704,26.503541,43,247,135,4,0,0,10,0,0,285
Walking,1516395260,47.661485,-117.40619,581.786316,3.98848,162.679716,10,211,59,0,0,0,10,0,0,220
Walking,1516395270,47.661191,-117.406054,581.003845,5.900939,353.840002,1,52,15,0,0,0,10,0,0,55
Walking,1516395280,47.661294,-117.40607,580.007141,0.940212,331.099979,6,68,31,1,0,0,10,0,0,75
Walking,1516395290,47.661418,-117.406172,578.7229,0.788539,347.228641,4,38,22,0,0,0,10,0,0,45
Walking,1516395300,47.661565,-117.406222,577.763245,3.554195,176.297878,25,319,86,1,0,0,10,0,0,332
Walking,1516395310,47.661542,-117.406219,576.468811,3.292551,171.026449,30,167,162,3,0,0,10,0,0,235
Walking,1516395320,47.661527,-117.406216,575.217957,1.504155,15.910716,77,308,111,4,0,0,10,0,0,337
Walking,1516395330,47.661571,-117.406197,575.273071,0.259089,143.509803,21,272,50,1,0,0,10,0,0,278
Walking,1516395340,47.661546,-117.40617,574.940552,4.468452,39.309444,59,320,184,3,0,0,10,0,0,374
Walking,1516395350,47.661598,-117.406108,575.301758,4.562891,26.799641,32,194,139,2,0,0,10,0,0,241
Walking,1516395360,47.661668,-117.406055,575.5401,2.114405,132.559944,48,158,140,2,0,0,10,0,0,217
Walking,1516395370,47.661604,-117.405952,575.704529,0.512996,158.337165,6,152,62,1,0,0,10,0,0,165
Walking,1516395380,47.661455,-117.405864,576.55658,0.789039,42.985955,19,148,8,1,0,0,10,0,0,150
Walking,1516395390,47.661493,-117.405811,577.096191,2.029114,60.314196,137,385,219,6,0,0,10,0,0,464
Walking,1516395400,47.661512,-117.405763,578.50885,1.347265,216.504964,115,274,133,5,0,0,10,0,0,326
Walking,1516395410,47.661469,-117.40581,579.153015,1.473994,355.909423,257,486,397,9,0,0,10,0,0,679
Walking,1516395420,47.661593,-117.405823,579.384155,3.638945,172.368878,60,214,285,2,0,0,9,1,0,362
Walking,1516395430,47.661442,-117.405793,578.610352,0.863049,279.417597,77,329,288,3,0,0,10,0,0,444
Walking,1516395440,47.661446,-117.405832,577.14917,1.37501,357.12759,8,134,135,0,0,0,9,1,0,191
Walking,1516395450,47.661539,-117.405839,576.52594,3.034168,262.930617,12,64,74,0,0,0,8,2,0,99
Walking,1516395460,47.661534,-117.405897,574.876221,1.742641,276.573181,2,76,55,0,0,0,10,0,0,94
Walking,1516395470,47.661543,-117.406011,572.954163,1.888309,180.317937,3,43,54,0,0,0,10,0,0,70
Walking,1516395480,47.661527,-117.406011,572.256226,3.682355,153.899038,15,289,135,1,0,0,10,0,0,320
Walking,1516395490,47.66148,-117.405977,571.942993,0.301877,334.091037,19,114,115,1,0,0,10,0,0,164
Walking,1516395500,47.661506,-117.405996,572.085144,1.953889,340.820015,24,113,108,1,0,0,8,2,0,159
Walking,1516395510,47.661622,-117.406056,572.051453,0.515102,137.419436,9,101,34,1,0,0,10,0,0,107
Walking,1516395520,47.66156,-117.40597,572.24585,2.930907,347.656403,60,234,261,3,0,0,9,1,0,356
Walking,1516395530,47.661578,-117.405976,572.594299,2.248104,270.750573,36,187,107,2,0,0,9,1,0,219
Walking,1516395540,47.661579,-117.406055,572.039612,4.046806,268.651046,27,175,112,2,0,0,9,1,0,210
Walking,1516395550,47.661578,-117.406127,570.996948,0.762521,355.603748,21,43,44,0,0,0,10,0,0,66
Walking,1516395560,47.661636,-117.406134,570.429077,1.008777,277.230755,66,206,150,4,0,0,9,1,0,264
Walking,1516395570,47.661644,-117.406221,569.443054,1.65804,184.444515,35,177,133,1,0,0,9,1,0,225
Walking,1516395580,47.661551,-117.406232,569.21521,1.455573,267.722636,52,232,225,2,0,0,9,1,0,328
Walking,1516395590,47.66155,-117.406263,569.134949,0.342019,60.531301,31,248,105,3,0,0,10,0,0,272
Walking,1516395600,47.661568,-117.406217,568.914673,0.514992,160.381678,0,37,0,0,0,0,10,0,0,37
Walking,1516395610,47.661442,-117.40615,568.18335,3.032682,218.686896,24,157,99,3,0,0,9,1,0,188
Walking,1516395620,47.661382,-117.40622,567.359009,2.729439,153.785028,27,214,79,2,0,0,9,1,0,230
Walking,1516395630,47.661339,-117.406188,566.99353,1.97404,10.731236,21,107,51,1,0,0,3,7,0,121
Walking,1516395640,47.66143,-117.406163,567.125427,5.224896,8.886005,163,295,319,7,0,0,10,0,0,465
Walking,1516395650,47.661521,-117.406141,567.485046,1.558643,171.897506,42,117,136,1,0,0,6,4,0,185
Walking,1516395660,47.661453,-117.406127,567.390259,1.77701,339.519509,14,152,75,1,0,0,10,0,0,171
Walking,1516395670,47.661548,-117.40618,567.896484,2.192595,262.746486,0,68,29,0,0,0,5,5,0,74
Walking,1516395680,47.661542,-117.406245,568.020569,2.907721,13.259827,0,10,0,0,0,0,10,0,0,10
Walking,1516395690,47.661564,-117.406237,568.828674,2.230515,178.602488,32,185,98,1,0,0,7,3,0,212
Walking,1516395700,47.661485,-117.406234,569.548828,3.238923,19.486064,48,163,39,3,0,0,10,0,0,175
Walking,1516395710,47.661561,-117.406194,569.908447,3.641534,38.035705,16,99,77,2,0,0,9,1,0,127
Walking,1516395720,47.661576,-117.406177,569.977966,3.497751,4.4706,11,125,52,0,0,0,3,7,0,136
Walking,1516395730,47.66173,-117.406159,570.744751,1.877631,60.70783,202,292,206,8,0,0,10,0,0,411
Walking,1516395740,47.66174,-117.406134,571.052185,1.82651,352.278705,153,268,170,7,0,0,10,0,0,353
Walking,1516395750,47.661825,-117.406151,571.968262,4.106187,158.200869,10,98,32,1,0,0,9,1,0,104
Walking,1516395760,47.661759,-117.406111,572.118469,2.419923,64.085056,49,185,136,2,0,0,9,1,0,235
Walking,1516395770,47.661773,-117.406066,572.716125,2.66496,165.744959,38,294,94,3,0,0,10,0,0,311
Walking,1516395780,47.661676,-117.40603,572.902832,3.59829,95.461773,37,260,33,2,0,0,9,1,0,265
Walking,1516395790,47.661675,-117.406014,579.348022,2.214453,221.411624,40,205,55,3,0,0,8,2,0,216
Walking,1516395800,47.661571,-117.40615,580.118286,5.495636,159.85103,11,96,72,0,0,0,9,1,0,121
Walking,1516395810,47.661538,-117.406133,578.201843,1.722005,325.906899,11,145,100,1,0,0,8,2,0,177
Walking,1516395820,47.661644,-117.406239,576.259399,3.40338,256.256615,3,78,3,0,0,0,7,3,0,79
Walking,1516395830,47.661634,-117.406304,575.240967,2.015607,128.379691,44,311,71,4,0,0,8,2,0,323
Walking,1516395840,47.66159,-117.406223,574.203979,0.52319,21.831189,2,20,8,0,0,0,8,2,0,22
Walking,1516395850,47.661633,-117.406197,573.450439,1.706095,1.72169,0,109,85,0,0,0,10,0,0,139
Walking,1516395860,47.661687,-117.406195,572.042236,5.19097,292.526425,102,183,150,5,0,0,10,0,0,258
Walking,1516395870,47.661699,-117.406239,570.708252,3.574238,172.230286,87,237,121,3,0,0,10,0,0,280
Walking,1516395880,47.661607,-117.40622,569.422791,6.821121,37.327581,0,1,0,0,0,0,3,7,0,1
Walking,1516395890,47.661732,-117.406079,567.956665,4.388874,326.751947,12,224,73,2,0,0,8,2,0,236
Walking,1516395900,47.661789,-117.406135,567.419861,2.144969,302.511321,11,204,35,0,0,0,5,5,0,208
Walking,1516395910,47.661837,-117.406247,566.538635,2.048536,223.990227,22,219,109,1,0,0,4,6,0,246
Walking,1516395920,47.661799,-117.406303,565.364807,1.548418,186.421321,14,105,109,1,0,0,4,6,0,152
Walking,1516395930,47.661768,-117.406308,564.480896,2.782017,196.426175,33,168,116,2,0,0,7,3,0,207
Walking,1516395940,47.661739,-117.40632,563.942688,2.480286,268.358275,16,188,38,2,0,0,8,2,0,193
Walking,1516395950,47.661739,-117.406358,563.395447,2.456985,123.664002,0,43,43,0,0,0,6,4,0,61
Walking,1516395960,47.661704,-117.406279,562.334167,0.507723,154.554935,21,164,24,2,0,0,10,0,0,168
Walking,1516395970,47.661651,-117.406243,562.59137,0.312043,308.693707,39,211,93,3,0,0,5,5,0,234
Walking,1516395980,47.661685,-117.406305,562.866943,0.466332,85.748602,25,148,91,2,0,0,5,5,0,176
Walking,1516395990,47.661688,-117.406244,563.96759,1.701807,6.176727,132,126,164,3,0,0,10,0,0,246
Walking,1516396000,47.661734,-117.406237,562.920837,2.944906,99.595144,12,59,47,1,0,0,10,0,0,77
Walking,1516396010,47.661734,-117.406232,562.78772,0.579139,145.583232,35,160,81,0,0,0,9,1,0,183
Walking,1516396020,47.661688,-117.406186,563.332886,2.300387,106.450624,44,299,87,2,0,0,10,0,0,315
Walking,1516396030,47.661676,-117.406128,563.822632,0.945401,353.810213,15,109,84,1,0,0,8,2,0,139
Walking,1516396040,47.661717,-117.406134,563.960449,1.8094,244.124812,3,147,57,1,0,0,10,0,0,158
Walking,1516396050,47.661705,-117.406169,564.268982,0.481255,289.756314,8,110,79,0,0,0,9,1,0,136
Walking,1516396060,47.661721,-117.406236,564.269409,1.84427,191.346986,11,138,17,1,0,0,6,4,0,140
Walking,1516396070,47.661637,-117.406262,564.638428,0.488302,331.664476,0,98,83,0,0,0,6,4,0,129
Walking,1516396080,47.661638,-117.406263,564.640686,0.435759,296.777519,5,37,12,0,0,0,10,0,0,40
Walking,1516396090,47.66164,-117.406267,564.60144,0.857945,98.687012,65,341,222,3,0,0,8,2,0,413
Walking,1516396100,47.661633,-117.406202,564.577271,0.947543,124.030075,4,146,45,1,0,0,7,3,0,153
Walking,1516396110,47.661606,-117.406142,565.022217,0.844414,145.861786,64,260,112,4,0,0,7,3,0,291
